t_name,gene_name,male_10,male_11,male_12,male_13,male_14A,male_14B,male_14C,male_14D,female_10,female_11,female_12,female_13,female_14A,female_14B,female_14C,female_14D
FBtr0334965,CG44098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345143,CG44098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334966,CG44098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334964,CG44098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334905,CG44088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078868,atms,80.044975,106.689087,99.614174,102.219208,130.604004,157.371109,154.126465,160.402603,78.695099,110.340332,94.783905,118.153198,136.796738,145.84758,159.423676,151.183777
FBtr0078881,CG14655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078880,CG17387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334902,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334903,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344029,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301437,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303912,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303915,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344028,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303911,ctrip,0,3.916233,0,0,0,0,0,0,0,0,3.029733,0,0,0,0,0
FBtr0303914,ctrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303917,ctrip,0,0,3.757435,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344030,ctrip,67.486526,40.233452,47.954239,49.03363,0,0,0,22.663687,47.035362,0,37.602055,0,0,0,0,0
FBtr0078876,Hus1-like,7.21215,0,7.929876,7.46616,10.53815,11.491302,12.191607,13.75073,5.818512,0,6.016875,6.782843,10.143393,6.419051,9.287601,11.605321
FBtr0334904,Hus1-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345175,CG1129,7.836758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078870,CG1129,11.918352,11.225328,20.900393,14.12025,6.703739,0,11.430632,12.670424,20.881271,19.260111,26.222752,15.687066,2.774723,0,9.629231,10.086603
FBtr0078871,CG1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345174,CG1129,1.857869,5.680063,0.759542,1.547887,1.656021,0,4.826671,1.169867,1.686637,1.714607,0.970178,0.719478,1.350578,0,1.086795,3.187649
FBtr0078872,CG1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334900,CG14657,9.707732,10.400854,9.936429,10.624446,9.234464,7.936505,10.13175,11.942297,7.297308,8.825011,8.543782,4.289574,7.285956,9.232553,11.287037,10.535721
FBtr0334901,CG14657,0,0,0,0,0.683283,0,0,0,0,0,0,0,0,0,0,0
FBtr0078875,CG14657,11.963755,12.817954,12.245601,13.093508,11.380499,12.118408,12.486311,14.717619,8.993161,10.875896,10.529309,5.286448,14.462242,11.378145,13.91008,12.984162
FBtr0078874,CG14658,0,0,0,0,0,0,0.308404,1.042936,0,0,0,0,0,0,0.695408,0.732506
FBtr0078873,CG14659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437219
FBtr0078836,opa,0,0,0,0,0,26.974245,169.895142,222.526321,0,0,0,0,1.732284,0,172.677032,176.385742
FBtr0078852,laf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345252,laf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346254,CR45580,0,0,0,0,0,0,0,0,0,0,0,0.47923,0,0,0,0
FBtr0078837,Gnf1,64.113342,36.128918,41.670029,18.353447,0,0,0,6.598918,74.167603,49.160927,46.848663,15.121118,0,0,0,0
FBtr0100159,Gnf1,5.557612,1.633086,0,0,0,0,0,0,3.34499,0,0,0,0,0,0,0
FBtr0336810,Cdep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336812,Cdep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336809,Cdep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336811,Cdep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345154,CR45188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078851,snRNA:U1:82Eb,0,0,0,0,0,0,0,0,0,0,0,1.23575,1.627154,0,0,0
FBtr0078849,Ubc6,26.992437,13.070573,1.788699,2.811695,4.449208,23.206104,12.835526,11.582224,2.976992,18.555382,3.438854,3.089684,11.997686,22.30789,13.655521,11.510426
FBtr0306106,Ubc6,51.195812,24.790598,113.459351,125.772156,114.325592,47.049995,24.344788,21.967688,95.043739,35.193481,94.572945,160.564026,92.411842,42.310764,25.900053,21.831507
FBtr0078848,CG14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305965,CG14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078847,CG2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305963,CG2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305964,CG2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0335404,CG2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078841,CG1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078846,CG14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809786
FBtr0309311,CR43478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308777,CR43424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301312,CG2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346249,CR45585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0309991,CR43635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346246,CR45588,0,0,0,0,0.903932,1.301623,0,0,0,0,0,0,0.414726,0.898327,0.563005,0.26386
FBtr0308119,corto,0.695868,1.24275,0.628775,5.100134,4.110912,5.084081,3.332937,5.658559,5.396966,0.401988,5.244959,4.876632,3.279838,5.07536,0.327877,4.159238
FBtr0308118,corto,1.828498,3.265512,1.652202,13.401372,10.80204,13.359191,8.757797,14.868715,14.181342,1.056283,13.78192,12.814083,8.618267,13.336272,0.861548,10.929027
FBtr0345141,corto,64.912643,36.151379,1.953155,16.279058,12.76966,15.792597,83.926323,42.474758,16.764509,113.151863,16.292332,15.434435,10.18811,15.765507,91.690926,13.392403
FBtr0308120,corto,1.929414,3.445738,1.743389,14.141005,11.398213,14.096496,9.241146,15.689331,14.964029,1.114581,14.542557,13.521305,9.09392,14.072315,7.949808,11.53221
FBtr0078844,corto,2.030344,3.804385,1.865824,15.414402,12.514906,15.563723,10.103002,17.264788,16.521545,1.230591,15.896084,14.732932,9.957839,15.53702,0.925732,12.527317
FBtr0305279,CG43131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078842,CG12007,11.775249,11.121054,8.575084,2.840758,2.885363,8.317452,32.683979,33.725967,14.32041,12.565101,3.614775,6.057024,3.934752,5.139804,28.776777,32.391956
FBtr0078843,CG12589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339316,CG12589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339317,CG12589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339315,dpr16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078773,CG12590,0,0,0,0,0,0,0,0.218616,0,0,0,0,0,0,0,0
FBtr0110950,dpr16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299709,cno,0,0,0,0,0,0,0,0,0,0,0,0,1.134277,0,0,0
FBtr0334910,cno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300525,cno,57.93615,62.912884,66.696892,74.227013,61.427784,10.712763,0,7.141718,54.430737,12.229284,63.629723,56.825558,59.580067,0,4.969879,27.814333
FBtr0334911,cno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334912,cno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334913,cno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0299710,cno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306791,snRNA:U4atac:82E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078831,Prosbeta2R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078774,CG1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078775,CG1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334907,CG1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078830,CG2604,9.821102,39.942501,11.066201,19.961323,25.462132,0.033098,6.784625,0.236851,8.403946,22.510353,17.044828,12.411973,31.901464,24.314127,0.579284,4.335993
FBtr0078829,CG2604,21.22401,47.21909,14.369457,15.749415,36.647465,41.467419,4.372446,3.46435,26.955362,46.356071,16.911463,38.669575,2.064158,17.642174,0,6.175368
FBtr0078828,CG2604,46.030788,13.710196,63.011032,39.251457,22.016956,17.967598,20.22876,24.796194,48.563736,30.729517,42.11095,49.762009,33.404469,37.300041,32.749779,13.387332
FBtr0334908,CG14664,0,0,0,0,0,0,0.459179,0.783372,0,0,0,0,0,0,0.809423,0
FBtr0305000,CG14664,0,0,0,0,0,0,0.261557,0.446224,0,0,0,0,0,0,0.461064,0
FBtr0346146,CG14664,0,0,0,0,0,0,0.117738,0.200864,0,0,0,0,0,0,0.207544,0
FBtr0078777,Vps37B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305001,Vps37B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305002,Vps37B,31.07719,0,38.749882,0,51.440067,0,0,0,33.727684,0,35.779682,0,0,0,0,3.63077
FBtr0078827,Kat60,55.334263,79.490547,61.226532,58.36903,69.883835,46.672119,27.451048,30.481796,53.636959,63.312077,58.513508,74.716408,51.994053,58.691307,28.149721,13.450699
FBtr0334909,Kat60,0,0,4.657401,5.172032,0,0,0,0,4.175382,0,5.442884,0,9.344401,0,0,0
FBtr0078778,Mms19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078825,rtp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078822,CG12163,102.22126,141.22406,145.703827,136.491821,188.093857,228.837402,257.699341,261.008057,118.992592,136.969223,118.813599,152.238815,185.661697,219.964783,256.001373,257.283112
FBtr0078823,CG12163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078824,CG33293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0303994,CG12163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334326,CR44019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334325,CR44019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332428,CG1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078779,CG1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078821,CG12173,17.332863,12.273202,9.567809,0,4.77051,0,0,7.74155,25.353455,14.235315,12.029403,10.324228,0,0,3.700376,5.154031
FBtr0334276,Hph,20.502651,23.004614,9.966156,13.00093,0,0,8.832415,7.830027,20.137484,19.924196,10.285227,0,0,0,8.013518,7.08892
FBtr0344333,Hph,16.138321,16.360836,7.844696,7.720991,0,0,6.349676,6.163276,15.850883,15.683001,8.095844,0,0,0,6.307707,5.579927
FBtr0078820,Tim17a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346781,CR45793,0.38329,0.297757,0.524689,0,0.601264,0.680389,0.32842,0.597645,0.281174,0.506737,0.377951,1.290006,0.354406,0.995894,0.723655,0.520031
FBtr0334275,Hph,30.68861,13.84642,26.784904,6.690333,6.690821,1.259934,3.158908,2.341728,28.917978,8.765213,39.373257,26.80966,5.046425,0,4.442566,5.911185
FBtr0334274,Hph,0,0,0,0,0,0,0,1.556608,0,0,0,0,0,0,0,0
FBtr0344334,CR45033,0.542171,0,0,0,0.401035,5.797936,7.2853,12.520271,0,0,0.272878,1.955078,2.438826,1.903961,10.059037,8.897537
FBtr0078817,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078814,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078810,mtd,0,0,0,0,0,0,0,0,0,0,1.68728,0,0,0,0,0
FBtr0273430,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078816,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078815,mtd,0,0,0,0,0,0,0,0,2.25683,0,0,0,0,0,0,0
FBtr0078813,mtd,0,4.843588,0,0,0,0,0,0,1.292404,0,1.078303,0,0,0,6.816126,0
FBtr0333695,mtd,0,2.907459,0.938442,0,0,0,0,0,0.990654,0,0,0,0,0,0,0
FBtr0100197,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0110932,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078812,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078818,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078811,mtd,0,0,0,0,0,0,0,0,8.699507,0,0,0,0,0,0,0
FBtr0100199,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0110933,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0273434,mtd,0,0,0,0,0,0,0,0,0,0,2.747666,0,0,0,0,0
FBtr0306694,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308581,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0273432,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0273433,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306695,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308580,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0273431,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078819,CG31538,0,0,0.061189,0,0.07012,0,0.315977,1.202282,0,0,0,0.171932,0,0,1.240576,0.272908
FBtr0333694,mtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078784,Tim17b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078807,CG11999,55.699978,103.618881,75.654144,71.490829,107.403625,101.250099,23.207823,37.875294,60.091927,97.040253,60.231415,96.867027,80.760986,138.398254,37.511635,17.045748
FBtr0078785,CG1161,42.421516,46.028355,46.320812,47.24773,45.358185,43.925247,27.733885,37.930939,43.31583,62.807327,41.287575,56.840824,38.446808,58.624996,37.356678,25.391346
FBtr0335000,CG1161,3.395557,0.378302,2.462847,0.616789,3.009962,4.297827,6.689483,5.019412,3.10456,1.156475,2.606226,2.031205,3.925788,3.089361,1.793593,4.955827
FBtr0078806,Prosbeta7,136.63089,194.199326,177.593399,168.896164,270.822662,338.418091,269.710632,290.549255,138.467865,199.593765,141.485962,206.338531,250.89978,329.798035,285.869537,236.15596
FBtr0078805,Prosbeta7,115.37719,163.990524,149.967758,142.623428,228.694687,285.775269,227.755646,245.352707,116.928421,168.545868,119.477028,174.241409,211.870941,278.496124,241.40097,199.420578
FBtr0078804,Cerk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078803,Cerk,26.945585,30.988298,11.802137,0,0,0,0,0,40.518879,29.576052,17.412472,2.108229,0,0,0,0
FBtr0335001,CR44103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078786,CG31542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332159,CG31542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332160,CG34277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346517,CG34277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078787,RpII18,66.007324,64.408676,80.888901,79.341515,128.016815,183.009842,231.951141,220.878418,61.608482,73.421638,66.156212,104.732132,113.358727,167.379227,185.736115,200.496277
FBtr0078802,hd,11.549373,17.022707,1.957518,0,0,0,28.393456,31.109854,19.939659,12.451296,4.367782,0,0,0,23.77232,22.890535
FBtr0100433,CG14667,32.158314,18.030159,20.790178,4.609968,6.957316,0,12.931345,4.04042,33.802277,25.337494,28.425207,12.633978,0,6.634752,5.42724,13.465871
FBtr0078789,7B2,0,0,0,0,0,0,0,0.696944,0,0,0,0,0.817008,0,0,0
FBtr0301640,7B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078798,kkv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078800,kkv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301398,kkv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078801,CG14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078790,tRNA:R:83AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078792,CG1172,7.168113,28.098364,23.955484,26.69688,26.235062,11.589316,5.941052,9.122665,20.224325,22.912209,27.041317,33.856728,24.019226,14.693922,4.385644,8.295026
FBtr0309312,CG1172,5.918169,19.288101,19.778229,22.041592,21.660297,9.568421,4.905077,5.95625,16.697695,18.916872,17.97613,18.702129,15.759234,12.131658,3.620894,6.848574
FBtr0333810,CG1172,3.332124,10.859837,11.135795,12.410143,12.195462,5.387336,2.76172,3.353565,9.401352,10.650825,10.121154,10.529916,8.872971,6.830523,2.038682,3.855973
FBtr0078797,Or83a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078795,CG2663,0,0,0,0,0,0,0,0.613549,0,0,0,0,0,0,0,0
FBtr0344832,CG2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078794,Orco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0113193,Orco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0339972,CG14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078679,CG14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347006,CG14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0334742,CG14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078793,CG12147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0330027,PEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0330026,PEK,44.743885,8.400669,14.928446,14.701332,0,0,4.373235,0,11.944046,6.927758,38.478306,22.446371,10.492771,0,0,0
FBtr0078770,PEK,44.592495,74.923775,87.398788,96.184433,113.762688,94.008583,8.266818,14.182018,66.941368,69.81749,62.867794,76.327438,106.920723,95.759239,33.01371,10.396629
FBtr0078769,RpL35A,954.192017,2059.529785,1295.047241,1151.43689,2156.921875,3311.761475,2174.326904,2551.732422,1210.785278,1947.908691,990.898682,1611.753662,180.291916,3496.107178,2421.466797,1699.380493
FBtr0078680,CG12162,29.72953,68.061546,42.066734,29.154436,47.729465,48.464714,24.658987,40.383865,41.602207,55.74947,33.952698,38.28297,43.956131,54.674725,23.645733,7.771408
FBtr0078681,CG12162,1.700519,3.439168,3.184013,7.014051,3.758877,3.134832,11.268225,5.547624,1.580526,8.871064,3.076572,16.714695,4.1991,1.238737,5.258098,9.136707
FBtr0078768,mRpL44,27.499424,30.581135,43.356895,36.515293,47.634457,49.620266,28.371136,29.515247,35.373459,37.655415,35.241566,50.734837,36.836563,56.863152,46.372849,9.252058
FBtr0078682,Snr1,128.98938,187.205902,170.659378,169.131546,224.750671,289.841614,268.271423,275.225189,139.199997,197.214294,148.02269,218.1427,227.224625,295.709381,276.171143,235.863785
FBtr0078767,Hdac3,21.986845,21.344282,25.908081,27.157917,33.04874,41.976242,27.916128,27.151632,19.518795,21.336943,21.087387,32.076447,36.22921,37.363777,35.646095,29.820713
FBtr0344635,CG45100,21.986845,19.726606,25.908081,27.157917,33.04874,37.357178,27.916128,27.151632,19.518795,21.336943,19.980797,32.076447,36.22921,37.363777,35.646095,29.820713
FBtr0078683,Hcs,3.376192,0,0.807893,2.912331,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336769,Hcs,0.994171,0,1.502236,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345253,Hcs,2.444442,0,0.608469,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0345254,Hcs,1.276734,0,1.465608,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344273,ksr,7.537154,12.509768,13.424865,12.726096,7.640576,3.797781,2.151419,7.579233,11.468109,11.640697,11.993877,12.298883,7.679648,5.080434,4.74213,6.227067
FBtr0344272,ksr,8.488252,0,0,0,0,0,12.084119,0,0,0,0,0,0,0,6.142581,0.654556
FBtr0078766,ksr,11.54884,19.171217,20.573603,19.502741,11.709182,4.244051,3.085252,11.615172,17.574877,17.839367,18.380617,18.848036,11.769062,6.660486,7.267314,9.307076
FBtr0344274,ksr,12.367132,20.577339,22.082579,20.933174,12.567996,4.555332,3.292443,12.467091,18.863911,19.1478,19.728746,20.23045,12.147114,7.149001,7.7907,9.93203
FBtr0078684,CG31550,0,0,0,8.854218,4.635286,0,4.634456,0,0,0,0,0,3.840765,0,0,0
FBtr0113409,CG31550,0,0,0,0,0,0,3.105041,19.613403,0,0,0,0,0,0,0,8.324298
FBtr0336770,CG31550,26.28355,32.036457,36.790451,21.409697,36.153782,41.488235,33.037495,27.836775,21.984356,26.90707,23.300909,35.509315,31.044674,41.207783,44.904411,32.996246
FBtr0078685,CG31550,1.249613,5.542103,1.36413,0.828245,0.937512,4.204739,2.215305,1.524652,2.146485,2.843291,3.689418,1.482725,1.716776,2.008901,4.914683,1.267246
FBtr0078765,CG31547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078764,CG31547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078763,Nmdar1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078686,Itp-r83A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078687,Itp-r83A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0344265,Itp-r83A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332546,CR43845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332547,CR43845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078761,CG2519,6.839468,0,5.680604,17.668207,3.741052,0,0,0,10.906944,5.128366,7.882072,0,5.852586,0,0,0
FBtr0078762,CG2519,26.963827,31.841013,26.533373,22.472065,26.412695,0,0,0,13.703037,23.435678,25.85269,19.520372,28.724741,21.687271,11.969491,0
FBtr0336771,CG2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0089313,mia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300009,mia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0346136,mia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078758,Pcmt,12.348996,32.472111,36.628273,27.863337,45.385834,58.614666,49.998123,59.570606,29.004618,21.481144,23.014318,38.192467,42.299488,61.594624,54.494301,42.364964
FBtr0339519,Pcmt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078688,Snm1,54.603176,27.874397,43.167675,28.975498,6.478157,0,0,0,43.537514,36.370033,52.921322,20.47274,0,0,0,0
FBtr0078755,Pi4KIIalpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078756,Pi4KIIalpha,34.131725,4.387823,9.216873,55.290279,0,0,0,0,0,38.416634,27.38143,0,0,0,3.473529,0
FBtr0078757,Pi4KIIalpha,10.673872,52.934055,42.975384,0,31.377834,18.342546,3.717115,11.148187,7.747654,23.330074,30.060926,11.719536,38.562645,22.914164,5.849758,0
FBtr0309783,snoRNA:Pi4KIIalpha-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336763,CG14671,8.935754,9.750091,5.443945,9.309052,11.589173,14.824636,13.334879,15.716723,4.972325,13.142737,2.154143,12.317449,6.139084,17.405071,12.575015,6.59256
FBtr0078754,CG14671,10.995664,11.997726,6.698909,11.455017,14.260764,18.242081,16.408895,23.439482,6.118569,19.175484,2.650727,18.080664,7.554295,21.417372,15.473866,8.112307
FBtr0078689,CG12746,5.822487,0,14.230272,0,3.703979,0,0,2.452379,4.815173,3.818279,7.071619,5.897223,3.924039,0,2.364554,3.494648
FBtr0078692,CG12746,18.750494,3.850051,12.361892,23.117645,14.773018,25.863773,14.205984,2.640546,4.686984,4.04823,14.914384,27.728573,14.426083,25.625957,2.379679,9.888042
FBtr0290215,CG12746,5.602492,7.817491,9.034781,5.889359,22.075161,9.061082,0,11.022847,10.5079,25.421947,8.871222,14.473362,15.171666,5.204505,10.207196,2.198614
FBtr0078753,CG2931,29.66054,44.667118,26.118952,20.070606,22.454369,26.763206,26.939411,37.725014,29.015406,38.511337,20.869936,29.017965,23.719511,33.411644,29.186611,28.270468
FBtr0078693,Rheb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078694,Rheb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0089685,CRMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0089686,CRMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0114453,CRMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078752,CG2926,78.880989,72.892731,83.273079,102.054268,69.691742,46.233887,25.867338,21.473747,64.5345,61.602806,87.975639,62.791977,80.696999,50.058842,45.759579,27.443098
FBtr0336762,CG2926,0,0,1.488721,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0078699,rev7,3.159722,3.336487,2.065714,1.128911,0.485578,0,0.149192,0.61086,2.746175,4.062969,2.003077,2.065,0.20886,0,0.723221,0.413412
FBtr0078751,noi,54.85294,62.337902,72.478355,69.612251,79.233162,81.030838,120.215309,119.129128,55.509472,55.024208,60.890717,77.243507,82.03167,88.515327,118.978043,118.900436
FBtr0078700,Vha26,217.414261,138.884598,216.677155,249.80513,261.786224,188.49884,199.471191,155.071716,180.171585,160.95546,237.259369,245.325409,273.415436,204.066925,175.59227,144.095749
FBtr0078701,Vha26,4.894091,2.948601,2.22099,5.045293,1.621205,6.754873,1.794207,1.494741,12.548315,3.69408,6.704393,2.189004,1.346504,5.129473,2.180535,6.302569
