t_name,male_10,male_11,male_12,male_13,male_14,female_10,female_11,female_12,female_13,female_14
FBtr0332159,0,0,0,0,0,0,0,0,0,0
FBtr0332160,0,0,0,0,0,0,0,0,0,0
FBtr0346517,0,0,0,0,0,0,0,0,0,0
FBtr0078787,66.007324,64.408676,80.888901,79.341515,128.016815,61.608482,73.421638,66.156212,104.732132,113.358727
FBtr0078802,11.549373,17.022707,1.957518,0,0,19.939659,12.451296,4.367782,0,0
FBtr0100433,32.158314,18.030159,20.790178,4.609968,6.957316,33.802277,25.337494,28.425207,12.633978,0
FBtr0078789,0,0,0,0,0,0,0,0,0,0.817008
FBtr0301640,0,0,0,0,0,0,0,0,0,0
FBtr0078798,0,0,0,0,0,0,0,0,0,0
FBtr0078800,0,0,0,0,0,0,0,0,0,0
FBtr0301398,0,0,0,0,0,0,0,0,0,0
FBtr0078801,0,0,0,0,0,0,0,0,0,0
FBtr0078790,0,0,0,0,0,0,0,0,0,0
FBtr0078792,7.168113,28.098364,23.955484,26.69688,26.235062,20.224325,22.912209,27.041317,33.856728,24.019226
FBtr0309312,5.918169,19.288101,19.778229,22.041592,21.660297,16.697695,18.916872,17.97613,18.702129,15.759234
FBtr0333810,3.332124,10.859837,11.135795,12.410143,12.195462,9.401352,10.650825,10.121154,10.529916,8.872971
FBtr0078797,0,0,0,0,0,0,0,0,0,0
FBtr0078795,0,0,0,0,0,0,0,0,0,0
FBtr0344832,0,0,0,0,0,0,0,0,0,0
FBtr0078794,0,0,0,0,0,0,0,0,0,0
FBtr0113193,0,0,0,0,0,0,0,0,0,0
FBtr0339972,0,0,0,0,0,0,0,0,0,0
FBtr0078679,0,0,0,0,0,0,0,0,0,0
FBtr0347006,0,0,0,0,0,0,0,0,0,0
FBtr0334742,0,0,0,0,0,0,0,0,0,0
FBtr0078793,0,0,0,0,0,0,0,0,0,0
FBtr0330027,0,0,0,0,0,0,0,0,0,0
FBtr0330026,44.743885,8.400669,14.928446,14.701332,0,11.944046,6.927758,38.478306,22.446371,10.492771
FBtr0078770,44.592495,74.923775,87.398788,96.184433,113.762688,66.941368,69.81749,62.867794,76.327438,106.920723
FBtr0078769,954.192017,2059.529785,1295.047241,1151.43689,2156.921875,1210.785278,1947.908691,990.898682,1611.753662,180.291916
FBtr0078680,29.72953,68.061546,42.066734,29.154436,47.729465,41.602207,55.74947,33.952698,38.28297,43.956131
FBtr0078681,1.700519,3.439168,3.184013,7.014051,3.758877,1.580526,8.871064,3.076572,16.714695,4.1991
FBtr0078768,27.499424,30.581135,43.356895,36.515293,47.634457,35.373459,37.655415,35.241566,50.734837,36.836563
FBtr0078682,128.98938,187.205902,170.659378,169.131546,224.750671,139.199997,197.214294,148.02269,218.1427,227.224625
FBtr0078767,21.986845,21.344282,25.908081,27.157917,33.04874,19.518795,21.336943,21.087387,32.076447,36.22921
FBtr0344635,21.986845,19.726606,25.908081,27.157917,33.04874,19.518795,21.336943,19.980797,32.076447,36.22921
FBtr0078683,3.376192,0,0.807893,2.912331,0,0,0,0,0,0
FBtr0336769,0.994171,0,1.502236,0,0,0,0,0,0,0
FBtr0345253,2.444442,0,0.608469,0,0,0,0,0,0,0
FBtr0345254,1.276734,0,1.465608,0,0,0,0,0,0,0
FBtr0344273,7.537154,12.509768,13.424865,12.726096,7.640576,11.468109,11.640697,11.993877,12.298883,7.679648
FBtr0344272,8.488252,0,0,0,0,0,0,0,0,0
FBtr0078766,11.54884,19.171217,20.573603,19.502741,11.709182,17.574877,17.839367,18.380617,18.848036,11.769062
FBtr0344274,12.367132,20.577339,22.082579,20.933174,12.567996,18.863911,19.1478,19.728746,20.23045,12.147114
FBtr0078684,0,0,0,8.854218,4.635286,0,0,0,0,3.840765
FBtr0113409,0,0,0,0,0,0,0,0,0,0
FBtr0336770,26.28355,32.036457,36.790451,21.409697,36.153782,21.984356,26.90707,23.300909,35.509315,31.044674
FBtr0078685,1.249613,5.542103,1.36413,0.828245,0.937512,2.146485,2.843291,3.689418,1.482725,1.716776
FBtr0078765,0,0,0,0,0,0,0,0,0,0
FBtr0078764,0,0,0,0,0,0,0,0,0,0
FBtr0078763,0,0,0,0,0,0,0,0,0,0
FBtr0078686,0,0,0,0,0,0,0,0,0,0
FBtr0078687,0,0,0,0,0,0,0,0,0,0
FBtr0344265,0,0,0,0,0,0,0,0,0,0
FBtr0332546,0,0,0,0,0,0,0,0,0,0
FBtr0332547,0,0,0,0,0,0,0,0,0,0
FBtr0078761,6.839468,0,5.680604,17.668207,3.741052,10.906944,5.128366,7.882072,0,5.852586
FBtr0078762,26.963827,31.841013,26.533373,22.472065,26.412695,13.703037,23.435678,25.85269,19.520372,28.724741
FBtr0336771,0,0,0,0,0,0,0,0,0,0
FBtr0089313,0,0,0,0,0,0,0,0,0,0
FBtr0300009,0,0,0,0,0,0,0,0,0,0
FBtr0346136,0,0,0,0,0,0,0,0,0,0
FBtr0078758,12.348996,32.472111,36.628273,27.863337,45.385834,29.004618,21.481144,23.014318,38.192467,42.299488
FBtr0339519,0,0,0,0,0,0,0,0,0,0
FBtr0078688,54.603176,27.874397,43.167675,28.975498,6.478157,43.537514,36.370033,52.921322,20.47274,0
FBtr0078755,0,0,0,0,0,0,0,0,0,0
FBtr0078756,34.131725,4.387823,9.216873,55.290279,0,0,38.416634,27.38143,0,0
FBtr0078757,10.673872,52.934055,42.975384,0,31.377834,7.747654,23.330074,30.060926,11.719536,38.562645
FBtr0309783,0,0,0,0,0,0,0,0,0,0
FBtr0336763,8.935754,9.750091,5.443945,9.309052,11.589173,4.972325,13.142737,2.154143,12.317449,6.139084
FBtr0078754,10.995664,11.997726,6.698909,11.455017,14.260764,6.118569,19.175484,2.650727,18.080664,7.554295
FBtr0078689,5.822487,0,14.230272,0,3.703979,4.815173,3.818279,7.071619,5.897223,3.924039
FBtr0078692,18.750494,3.850051,12.361892,23.117645,14.773018,4.686984,4.04823,14.914384,27.728573,14.426083
FBtr0290215,5.602492,7.817491,9.034781,5.889359,22.075161,10.5079,25.421947,8.871222,14.473362,15.171666
FBtr0078753,29.66054,44.667118,26.118952,20.070606,22.454369,29.015406,38.511337,20.869936,29.017965,23.719511
FBtr0078693,0,0,0,0,0,0,0,0,0,0
FBtr0078694,0,0,0,0,0,0,0,0,0,0
FBtr0089685,0,0,0,0,0,0,0,0,0,0
FBtr0089686,0,0,0,0,0,0,0,0,0,0
FBtr0114453,0,0,0,0,0,0,0,0,0,0
FBtr0078752,78.880989,72.892731,83.273079,102.054268,69.691742,64.5345,61.602806,87.975639,62.791977,80.696999
FBtr0336762,0,0,1.488721,0,0,0,0,0,0,0
FBtr0078699,3.159722,3.336487,2.065714,1.128911,0.485578,2.746175,4.062969,2.003077,2.065,0.20886
FBtr0078751,54.85294,62.337902,72.478355,69.612251,79.233162,55.509472,55.024208,60.890717,77.243507,82.03167
FBtr0078700,217.414261,138.884598,216.677155,249.80513,261.786224,180.171585,160.95546,237.259369,245.325409,273.415436
FBtr0078701,4.894091,2.948601,2.22099,5.045293,1.621205,12.548315,3.69408,6.704393,2.189004,1.346504
FBtr0346137,3.795178,2.286526,1.722292,3.91243,1.257181,9.730734,2.864618,5.198999,1.697488,1.044161
FBtr0078744,83.737808,1.699605,30.731983,91.351807,74.93576,39.403507,29.814999,93.688629,75.321281,147.296661
FBtr0078750,39.232803,2.063426,11.793386,11.572897,20.272732,20.13472,10.890751,13.584759,11.627081,19.853922
FBtr0078746,156.413773,72.118484,0,141.814728,124.213799,100.230576,104.186905,100.317924,106.679802,133.010284
FBtr0078747,37.930363,0,0,46.560104,133.059311,98.417999,27.930405,95.085022,18.161833,75.49205
FBtr0078748,291.325958,179.174927,0,502.953064,473.738525,392.223633,114.267204,470.861572,590.02356,447.216583
FBtr0078749,70.548279,0,0,66.377068,73.989319,0,77.433769,7.752924,0,49.470131
FBtr0078745,110.145836,2.235603,139.86438,120.161018,98.567932,51.830017,39.217621,123.234795,99.075012,193.748932
FBtr0113576,0,0,0,0,0,0,0,0,0,0
FBtr0113577,0,0,0,0,0,0,0,0,0,0
FBtr0113578,0,0,0,0,0,0,0,0,0,0
FBtr0113579,0,0,0,0,0.037363,0.065521,0,0,0,0
FBtr0113580,0,0,0,0,0,0,0,0,0,0
FBtr0091697,0,0,0,0,0,0,0,0,0,0
FBtr0113581,0,0,0,0,0,0,0,0,0,0
FBtr0113582,0,0,0,0,0,0,0,0,0,0
FBtr0273377,0,0,0,0,0,0,0,0,0,0
FBtr0333278,0,0,0,0,0,0,0,0,0,0
FBtr0333279,0,0,0,0,0,0,0,0,0,0
FBtr0078743,65.881577,48.985828,71.481468,63.995075,62.04018,55.822849,58.522888,69.49015,73.643654,76.043449
FBtr0078741,61.775814,65.925507,62.376877,80.685738,85.862625,69.193741,70.592453,68.160599,79.895874,77.16214
FBtr0345140,3.092137,18.440998,8.759472,5.234802,6.14215,2.570893,3.457813,3.070977,7.990746,8.43532
FBtr0078742,2.780644,16.463306,7.820068,4.673399,5.526683,2.295181,3.086981,2.741633,7.133784,7.53068
FBtr0309985,0,0,0,0,0,0,0,0,0,0
FBtr0344302,0,0,0,0,0,0,0,0,0,0
FBtr0078704,51.812149,74.967049,71.936867,65.665962,62.972378,49.815098,57.877075,54.874081,75.379829,82.858147
FBtr0078739,0,0,0,0,0,0,0,0,0,0
FBtr0078740,0,0,14.148033,0,16.933971,10.232871,0,0,16.428995,13.424112
FBtr0113194,0,0,0,0,0,0,0,0,0,0
FBtr0078705,1310.891479,2967.182617,1865.089478,1577.61145,3176.098145,1726.963745,2784.817383,1396.990112,2303.442383,2575.755615
FBtr0335214,0,0,0,0,1.981356,0,0,0,1.637599,0
FBtr0114326,0,0,0.800284,0,0,0,0,0,0,0
FBtr0114327,0,0,0,1.389816,2.690102,0,0,0,0.618383,1.542783
FBtr0078706,0.26295,0.125431,0.094725,0.311562,0.289465,0.050762,0.143761,0.2047,0.199621,0.40119
FBtr0078707,35.213272,46.688084,44.758121,43.309311,62.540409,35.623619,51.151619,36.113636,55.615551,57.778206
FBtr0335215,40.152367,53.236664,51.036003,49.38398,71.312485,40.62027,58.326267,41.179016,63.416321,65.882309
FBtr0078708,78.790016,107.296967,89.396378,77.304626,131.662247,78.674225,113.191322,69.565269,100.463356,89.055206
FBtr0078737,0,0.150021,0.265459,0,0,0.159374,0,0,0.417826,0.173737
FBtr0078736,6.445781,6.218403,1.9881,0.985426,0.397369,7.971865,5.798508,1.448744,1.071779,0.607714
FBtr0078709,6.01528,8.524986,3.863729,1.57379,0.991787,13.044245,6.372286,3.339802,0.944512,0.365653
FBtr0290206,0.830369,1.881423,0.22427,0.703358,1.13142,1.271812,0.942881,0.709694,1.410927,1.200455
FBtr0078733,13.447224,23.492004,50.954475,27.047377,17.168125,18.878948,17.417526,18.232103,15.406467,20.527843
FBtr0078734,50.424309,26.338516,54.70153,47.990597,43.253479,29.38102,35.560051,45.623264,51.007347,51.131313
FBtr0330315,13.447224,28.673418,4.026255,27.047377,25.617506,18.878948,17.417526,18.232103,15.406467,20.527843
FBtr0078710,20.10998,21.155491,24.415592,4.356931,13.899585,4.256947,13.249787,16.922628,37.545696,14.367476
FBtr0078711,0,0,0,0,0,0,0,0,0,0
FBtr0304794,1.006716,1.290022,1.384412,0,0.737829,0.93762,0,0,3.922851,0
FBtr0309091,0,0,0,0,0,0,0,0,0,0
FBtr0310266,1.073858,1.346199,1.461219,0,0.747609,0.988797,0,0,4.16637,0
FBtr0330314,0,0,0,0,0,0,0,0,0,0
FBtr0339320,47.78159,78.189148,55.859951,74.520065,62.233612,69.459984,71.98922,49.053799,39.884998,49.560947
FBtr0334953,40.023029,32.116108,40.382397,37.680275,28.468424,31.028868,3.346472,35.643433,41.172932,26.554087
FBtr0078732,46.870937,37.611153,47.291798,44.127338,33.339352,36.337883,116.151367,41.742001,48.217587,31.097471
FBtr0078712,30.368771,21.093008,37.714375,37.406315,45.001118,29.237202,27.519119,32.323456,49.455959,42.856724
FBtr0078730,55.658936,43.461472,33.641048,0,17.785431,59.672077,44.759911,36.107407,31.887684,27.106066
FBtr0334945,0,0,0,0,0,0,0,0,0,0
FBtr0078713,40.470585,78.760803,65.078323,19.799482,34.90292,30.256727,70.723282,36.096634,43.918549,50.150311
FBtr0078714,0,0,0,0,2.466118,2.898827,1.758693,5.485726,0,0
FBtr0078728,17.196644,33.566814,34.173435,34.589218,37.093689,10.725327,44.312687,25.134882,33.27615,35.048695
FBtr0334951,7.852276,1.389974,0.70874,0,1.321146,0,0,2.775265,4.56499,2.436921
FBtr0334952,0,0,0,0,0,0,0,0,0,0
FBtr0078716,42.625595,34.681942,35.946228,33.462315,13.08036,37.945396,31.901817,35.506996,13.479231,14.603844
FBtr0334946,0,0,0,0,0,0,0,0,0,0
FBtr0078727,91.159248,0,49.815128,21.632908,1.824452,70.781136,77.970032,66.305771,11.403283,0
FBtr0302091,0,0,0,0,0,0,0,0,0,0
FBtr0334947,0,0,0,0,0,0,0,0,0,0
FBtr0334950,0,0,0,0,0,0,0,0,0,0
FBtr0078726,0,0,0,0,0,0,0,0,0,0
FBtr0302092,0,0,0,0,0,0,0,0,0,0
FBtr0334948,0,0,0,0,0,0,0,0,0,0
FBtr0302090,0,0,0,0,0,0,0,0,0,0
FBtr0078725,0,0,0,0,0,0,0,0,0,0
FBtr0339518,0,0,0,0,0,0,0,0,0,0
FBtr0343892,0,0,0,0,0,0,0,0,0,0
FBtr0078720,0,0,0,0,0,0,0,0,0,0
FBtr0343988,0,0,0,0,0,0,0,0,0,0
FBtr0343989,0,0,0,0,0,0,0,0,0,0
FBtr0301574,21.017591,13.748375,26.129267,25.112623,29.582617,18.898914,17.094734,21.651232,29.135248,31.297539
FBtr0078724,21.163361,13.843729,26.31049,25.286795,29.787794,19.029993,17.213297,21.801397,29.33732,31.514612
FBtr0078721,64.830482,66.213211,75.552513,62.236206,71.459869,67.001854,79.681999,59.948662,81.160065,59.994732
FBtr0078723,44.233906,19.97332,0,15.577339,0,35.74506,27.791235,33.222763,9.660038,0
FBtr0078722,17.595669,27.436287,18.770121,13.131121,10.704868,27.777403,29.584625,21.218403,13.425147,6.411738
FBtr0078678,83.933357,41.25634,95.830666,109.752335,114.97258,72.286957,54.901897,93.433334,131.460037,133.400574
FBtr0078677,0,0,0,0,0,0,0,0,0,0
FBtr0306153,0,0,0,0,0,0,0,0,0,0
FBtr0078674,0,0,0,0,0,0,0,0,0,0
FBtr0300909,0,0,0,0,0,0,0,0,0,0
FBtr0300911,0,0,0,0,0,0,0,0,0,0
FBtr0078672,0,0,0,0,0,0,0,0,0,0
FBtr0300907,0,0,0,0,0,0,0,0,0,0
FBtr0300910,0,0,0,0,0,0,0,0,0,0
FBtr0078675,0,0,0,0,0,0,0,0,0,0
FBtr0300906,0,0,0,0,0,0,0,0,0,0
FBtr0078676,0,0,0,0,0,0,0,0,0,0
FBtr0300913,0,0,0,0,0,0,0,0,0,0
FBtr0300912,0,0,0,0,0,0,0,0,0,0
FBtr0078625,40.886955,34.500992,43.950527,87.46814,62.202053,39.232246,36.824726,46.523937,57.447422,63.343262
FBtr0078624,27.373686,23.098299,29.424728,11.05271,41.64407,26.265858,23.029566,31.147619,36.631939,42.4081
FBtr0300737,0,0,0,0,0,0,0,0,0,0
FBtr0300739,0,0,0,0,0,0,0,0,0,0
FBtr0078627,0,0,0,0,0,0,0,0,0,0
FBtr0300741,0,0,0,0,0,0,0,0,0,0
FBtr0300736,0,0,0,0,0,0,0,0,0,0
FBtr0300738,0,0,0,0,0,0,0,0,0,0
FBtr0078628,0,0,0,0,0,0,0,0,0,0
FBtr0300740,0,0,0,0,0,0,0,0,0,0
FBtr0078670,148.104187,79.971008,129.394073,135.40123,112.013214,126.540543,114.196274,143.063278,184.299469,94.420067
FBtr0078669,0,0,0,0,0,0,0,0,0,0
FBtr0078629,235.683563,183.498352,218.826477,208.549728,120.369141,247.737183,206.351349,258.473785,224.862106,82.995476
FBtr0078630,72.523811,73.685921,87.672112,83.844307,115.656235,64.156891,69.471161,77.271172,100.527946,102.29554
FBtr0078668,2.930565,0,0,0,0,8.498731,0,0,0,0
FBtr0078631,14.598393,21.447342,13.58624,3.470825,5.175056,33.338348,39.395638,19.24966,8.657944,0
FBtr0335518,10.698178,15.23323,9.956441,2.280571,1.775407,22.131039,2.519288,12.109647,6.344824,0
FBtr0113195,0,0,0,0,0,0,0,0,0,0
FBtr0308953,0,0,0,0,0,0,0,0,0,0
FBtr0303165,0,0,0,0,0,0,0,0,0,0
FBtr0302724,0,0,0,0,0,0,0,0,0,0
FBtr0302725,0,0,0,0,0,0,0,0,0,0
FBtr0302727,0,0,0,0,0,0,0,0,0,0
FBtr0335519,0,0,0,0,0,0,0,0,0,0
FBtr0302726,0,0,0,0,0,0,0,0,0,0
FBtr0078667,44.340858,32.740749,49.866501,45.852505,54.129608,32.512928,31.902758,39.150288,50.45491,64.95459
FBtr0078666,7.08716,12.309097,9.189845,8.65797,3.651816,8.542893,11.77379,8.558276,10.503421,2.8923
FBtr0344117,18.041393,31.334597,23.394085,22.040121,9.296227,21.747177,29.971895,21.786341,26.737984,7.362772
FBtr0078638,33.864792,30.502735,28.090708,0,6.592164,14.664656,18.168577,60.308792,17.461994,2.397543
FBtr0078639,15.181759,0,1.034164,10.917636,0,13.80265,0,9.611292,0,0
FBtr0344116,17.989939,0,16.743713,17.841183,0,26.466505,36.275494,1.624856,7.191933,1.441573
FBtr0078640,0,0,0,0,0,0,0,0,0,0
FBtr0113196,0,0,0,0,0,0,0,0,0,0
FBtr0113197,0,0,0,0,0,0,0,0,0,0
FBtr0345151,0,0,0,0,0,0,0,0,0,0
FBtr0345152,0,0,0,0,0,0,0,0,0,0
FBtr0078642,0,0,0,0,0,0,0,0,0,0
FBtr0078644,0,0,0,0,0,0,0,0,0,0
FBtr0078643,0,0,0,0,0,0,0,0,0,0
FBtr0305954,0,0,0,0,0,0,0,0,0,0
FBtr0078645,0,0,0,0,0,0,0,0,0,0
FBtr0306740,0,0,0,0,0,0,0,0,0,0
FBtr0306741,0,0,0,0,0,0,0,0,0,0
FBtr0078665,25.577152,20.187206,26.866953,30.913328,31.508396,21.385124,14.054504,27.413742,20.082142,37.802242
FBtr0112483,0,0,0,0,0,0,0,0,0,0
FBtr0078647,25.892235,22.48634,32.995152,34.013901,32.765709,25.698748,22.108658,29.10651,35.568691,28.058279
FBtr0114518,0,0,0,0,0,0,0,0,0,0
FBtr0078664,0,0,0,0,0,0,0,0,0,0
FBtr0078663,0,0,0,0,0,0,0,0,0,0
FBtr0078661,0,0,0,0,0,0,0,0,0,0
FBtr0078662,0,0,0,0,0,0,0,0,0,0
FBtr0110806,0,0,0,0,0,0,0,0,0,0
FBtr0110807,0,0,0,0,0,0,0,0,0,0
FBtr0346724,0,0,0,0,0,0,0,0,0,0
FBtr0346725,0,0,0,0,0,0,0,0,0,0
FBtr0078657,0,0,0,0,0,0,0,0,0,0
FBtr0343893,0,0,0,0,0,0,0,0,0,0
FBtr0343894,0,0,0,0,0,0,0,0,0,0
FBtr0345250,0,0,0,0,0,0,0,0,0,0
FBtr0345251,0,0,0,0,0,0,0,0,0,0
FBtr0078656,0,0,0,0,0,0,0,0,0,0
FBtr0078655,0,0,0,0,0,0,0,0,0,0
FBtr0343895,0,0,0,0,0,0,0,0,0,0
FBtr0343896,0,0,0,0,0,0,0,0,0,0
FBtr0302597,0,0,1.796211,0,0,0,0,0.71054,0,0.253143
FBtr0309320,0,0,0,0,0,0,0,0,0,0
FBtr0078654,0,0,0,0,0,0,0,0,0,0
FBtr0078651,5.142756,0,3.783235,0,21.127344,2.256528,0,12.09727,13.12815,13.041856
FBtr0078652,173.738281,0,150.771988,152.110443,225.85936,224.708023,163.845505,173.362457,118.979828,81.921234
FBtr0078653,0,0,0,0,0,0,0,0,0,0
FBtr0078649,8.522026,53.030552,3.981504,0,22.847778,2.372291,0,13.272584,13.893758,16.664032
FBtr0078650,306.99176,260.550842,312.182404,278.634644,288.719635,41.161392,112.63118,226.612701,304.161133,321.909546
FBtr0301947,1.394221,0,11.29006,49.862076,4.240674,3.248815,138.595245,7.703191,6.150373,19.14761
FBtr0309319,0,0,0,0,0,0,0,0,0,0
FBtr0309321,0,0,0,0,0,0,6.037448,0,0,6.424829
FBtr0309322,0,0,0,0,1.841393,14.11546,0,0,0,0
FBtr0078648,0,0,0,0,0,0,0,0,0,0
FBtr0309318,0,0,0,0,0,0,0,0,0,0
FBtr0344315,0,0,0,0,0,0,0,0,0,0
FBtr0078623,0,0,0,0,0,0,0,0,0,0
FBtr0307114,0,0,0,0,0,0,0,0,0,0
FBtr0343897,0,0,0,0,0,0,0,0,0,0
FBtr0078621,0,0,0,0,0,0,0,0,0,0
FBtr0078620,0,0,0,0,0,0,0,0,0,0
FBtr0112922,0,0,0,0,0,0,0,0,0,0
FBtr0078619,0,0,0,0,0,0,0,0,0,0
FBtr0343898,0,0,0,0,0,0,0,0,0,0
FBtr0343899,0,0,0,0,0,0,0,0,0,0
FBtr0078584,0,0,0,0,0,0,0,0,0,0
FBtr0078618,0,0,0,0,0,0,0,0,0,0
FBtr0078617,0,0,0,0,0,0,0,0,0,0
FBtr0078585,0,0,0,0,0,0,0,0,0,0
FBtr0309511,0,0,0,0,0,0,0,0,0,0
FBtr0309512,0,0,0,0,0,0,0,0,0,0
FBtr0347026,0,0,0,0,0,0,0,0,0,0
FBtr0309515,0,0,0,0,0,0,0,0,0,0
FBtr0309513,0,0,0,0,0,0,0,0,0,0
FBtr0309514,0,0,0,0,0,0,0,0,0,0
FBtr0078616,0,0,0,0,0,0,0,0,0,0
FBtr0078587,0,0,0,0,0,0,0,0,0,0
FBtr0078588,0,0,0,0,0,0,0,0,0,0
FBtr0345156,0,0,0,0,0,0,0,0,0,0
FBtr0344667,0,0,0,0,0,0,0,0,0,0
FBtr0078590,0,0,0,0,0,0,0,0,0,0
FBtr0308316,0,0,0,0,0,0,0,0,0,0
FBtr0308317,0,0,0,0,0,0,0,0,0,0
FBtr0308318,0,0,0,0,0,0,0,0,0,0
FBtr0078591,0,0,0,0,0,0,0,0,0,0
FBtr0310413,0,0,0,0,0,0,0,0,0,0
FBtr0078592,0,0,0,0,0,0,0,0,0,0
FBtr0078593,0,0,0,0,0,0,0,0,0,0
FBtr0078594,0,0,0,0,0,0,0,0,0,0
FBtr0310414,0,0,0,0,0,0,0,0,0,0
FBtr0078615,0,0,0,0,0,0,0,0,0,0
FBtr0334866,0,0,0,0,0,0,0,0,0,0
FBtr0078595,0,0,0,0,0,0,0,0,0,0
FBtr0302937,0,0,0,0,0,0,0,0,0,0
FBtr0078596,0,0,0,0,0,0,0,0,0,0
FBtr0346344,0,0,0,0,0,0,0,0,0,0
FBtr0078597,0,0,0,0,0,0,0,0,0,0
FBtr0078598,0,0,0,0,0,0,0,0,0,0
FBtr0078599,0,0,0,0,0,0,0,0,0,0
FBtr0078601,0,0,0,0,0,0,0,0,0,0
FBtr0078614,0,0,0,0,0,0,0,0,0,0
FBtr0078602,0,0,0,0,0,0,0,0,0,0
FBtr0302305,0,0,0,0,0,0,0,0,0,0
FBtr0078604,0,0,0,0,0,0,0,0,0,0
FBtr0078605,0,0,0,0,0,0,0,0,0,0
FBtr0078606,0,0,0,0,0,0,0,0,0,0
FBtr0078607,0,0,0,0,0,0,0,0,0,0
FBtr0078608,0,0,0,0,0,0,0,0,0,0
FBtr0347194,0,0,0,0,0,0,0,0,0,0
FBtr0078609,0,0,0,0,0,0,0,0,0,0
FBtr0334536,0,0,0,0,0,0,0,0,0,0
FBtr0334538,0,0,0,0,0,0,0,0,0,0
FBtr0078610,0,0,0,0,0,0,0,0,0,0
FBtr0334537,0,0,0,0,0,0,0,0,0,0
FBtr0078611,0,0,0,0,0,0,0,0,0,0
FBtr0081707,0,0,0,0,0,0,0,0,0,0
FBtr0301493,0,0,0,0,0,0,0,0,0,0
FBtr0081708,0,0,0,0,0,0,0,0,0,0
FBtr0081709,0,0,0,0,0,0,0,0,0,0
FBtr0081710,0,0,0,0,0,0,0,0,0,0
FBtr0081711,0,0,0,0,0,0,0,0,0,0
FBtr0081737,120.362747,120.762131,154.109467,163.997528,210.774841,178.61528,133.836838,144.118698,226.481827,208.919434
FBtr0081712,0.903682,0.691387,0.31317,0,0,1.619639,0.581851,0.236274,0.164581,0
FBtr0081713,0,0,0,0,0,0,0,0,0,0
FBtr0334541,0,0,0,0,0,0,0,0,0,0
FBtr0081714,6.18558,21.935425,11.557878,12.132871,6.788243,2.349747,20.476463,3.93045,1.839744,5.937288
FBtr0081715,27.497679,22.543243,25.34671,32.682419,6.374731,20.163937,16.698475,25.511292,4.837378,31.422947
FBtr0334544,16.522638,13.774942,16.687777,16.892756,4.570738,14.457714,11.972948,18.291813,0.945787,20.66415
FBtr0334542,0,0,0,0,0,0,0,0,0,0
FBtr0081716,0,0,0,0,0,0,0,0,0,0
FBtr0334540,0,0,0,0,0,0,0,0,0,0
FBtr0334539,0,0,0,0,0,0,0,0,0,0
FBtr0334543,0,0,0,0,0,0,0,0,0,0
FBtr0303017,0,0,0,0,0,0,0,0,0,0
FBtr0334545,21.403313,23.890179,24.216265,26.1385,28.852381,21.163918,21.373989,24.696367,23.768007,25.169209
FBtr0345075,0,0,0,0,0,0,0,0,0,0
FBtr0345076,0,0,0,0,0,0,0,0,0,0
FBtr0303013,20.828764,23.248875,23.566206,21.292734,28.077875,20.595797,20.800232,22.871492,21.11758,24.493568
FBtr0303014,0,0,0,0,0,0,0,0,0.195453,0
FBtr0303015,0.344598,0.543314,0.440958,0.337957,0.373351,0.242371,0.304738,0.292595,5.236402,0.403131
FBtr0081717,14.536456,10.95991,9.154569,13.209661,5.277262,15.833842,13.136568,13.321492,9.898345,5.594471
FBtr0110774,5.276524,0,1.922539,0,0,1.968868,0,1.933749,0,3.741229
FBtr0344293,4.543767,2.749358,7.606086,10.835587,5.404322,2.901282,1.677463,3.023383,10.775537,10.396986
FBtr0081734,4.328034,2.618822,7.244957,3.824191,5.147731,2.763532,1.597818,2.879836,10.263926,5.387619
FBtr0347005,0,0,0,0,0,0,0,0,0,0
FBtr0301268,0,0,0,0,0,0,0,0,0,0
FBtr0309752,0,0,0,0,0,0,0,0,0,0
FBtr0332175,0,0,0,0,0,0,0,0,0,0
FBtr0332176,0,0,0,0,0,0,0,0,0,0
FBtr0301001,0,0,0,0,0,0,0,0,0,0
FBtr0290212,0,0,0,0,0,0,0,0,0,0
FBtr0081719,53.783169,116.551765,136.511703,150.369202,167.688599,114.583496,117.510078,132.733582,179.853485,146.596359
FBtr0081720,0,0,0,0,0,0,0,0,0,0
FBtr0081721,0,0,0,0,0,0,0,0,0,0
FBtr0113198,0,0,0,0,0,0,0,0,0,0
FBtr0081722,0,0,0,0,0,0,0,0,0,0
FBtr0289939,7.783955,0,5.225497,3.527061,4.085972,7.390402,5.004191,9.246861,8.175594,6.760592
FBtr0289940,3.599439,0,2.374783,0,4.303781,0,0,0,0,2.006813
FBtr0290326,3.653517,21.664404,2.600527,5.91138,8.682665,14.848572,7.135275,3.386262,0,15.339052
FBtr0290327,1.461091,2.720306,1.626616,0,0,0,0,3.552284,0,0
FBtr0300261,0,0,0,0,0,0,0,0,0,0
FBtr0334322,29.792002,22.593243,26.73897,9.735024,24.289463,9.992945,0,13.911192,0,27.142132
FBtr0303787,0,0,0.352169,0,0,0.041324,0,0.249416,0,0
FBtr0303788,0,0,0.334065,0,0,0.039246,0,0.238193,0,0
FBtr0303789,2.686965,1.917031,0,3.085496,0.457298,1.017914,0,3.199049,0,1.232275
FBtr0303790,0,0,1.282974,0,0,0.613313,0,0,0,0
FBtr0334323,0,0,0,0,0,0,0,0,0,0
FBtr0330193,0,0,0,0,0,0,0,11.390548,0,0
